gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
metro22.177,SkorowidzOrtofomapy2022.1155427,,,,,,,,,,,,,6.222.25.13.2,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155427.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155427_6.222.25.13.2.tif,,SkorowidzOrtofomapy2022.1155427.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,30,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.178,SkorowidzOrtofomapy2022.1155428,,,,,,,,,,,,,6.222.25.14.1,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155428.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155428_6.222.25.14.1.tif,,SkorowidzOrtofomapy2022.1155428.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,11,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.179,SkorowidzOrtofomapy2022.1155429,,,,,,,,,,,,,6.222.25.06.4,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155429.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155429_6.222.25.06.4.tif,,SkorowidzOrtofomapy2022.1155429.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,27,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.180,SkorowidzOrtofomapy2022.1155434,,,,,,,,,,,,,6.222.25.09.3,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155434.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155434_6.222.25.09.3.tif,,SkorowidzOrtofomapy2022.1155434.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,33,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.181,SkorowidzOrtofomapy2022.1155435,,,,,,,,,,,,,6.222.25.09.4,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155435.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155435_6.222.25.09.4.tif,,SkorowidzOrtofomapy2022.1155435.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,24,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.182,SkorowidzOrtofomapy2022.1155436,,,,,,,,,,,,,6.222.25.06.2,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155436.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155436_6.222.25.06.2.tif,,SkorowidzOrtofomapy2022.1155436.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,36,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.183,SkorowidzOrtofomapy2022.1155444,,,,,,,,,,,,,6.222.25.01.4,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155444.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155444_6.222.25.01.4.tif,,SkorowidzOrtofomapy2022.1155444.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,31,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.184,SkorowidzOrtofomapy2022.1155451,,,,,,,,,,,,,6.222.25.01.1,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155451.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155451_6.222.25.01.1.tif,,SkorowidzOrtofomapy2022.1155451.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,1,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.185,SkorowidzOrtofomapy2022.1155452,,,,,,,,,,,,,6.222.25.01.2,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155452.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155452_6.222.25.01.2.tif,,SkorowidzOrtofomapy2022.1155452.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,31,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro22.186,SkorowidzOrtofomapy2022.1155458,,,,,,,,,,,,,6.223.25.21.3,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155458.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155458_6.223.25.21.3.tif,,SkorowidzOrtofomapy2022.1155458.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,1,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/metro22.gml
metro23.0,SkorowidzOrtofomapy2023.1262027,,,,,,,,,,,,,N-34-50-C-d-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262027.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262027_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2023.1262027.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.1,SkorowidzOrtofomapy2023.1270947,,,,,,,,,,,,,N-34-49-B-d-2-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270947.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270947_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2023.1270947.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.2,SkorowidzOrtofomapy2023.1267113,,,,,,,,,,,,,N-34-49-D-a-2-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267113.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267113_N-34-49-D-a-2-2.tif,,SkorowidzOrtofomapy2023.1267113.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.3,SkorowidzOrtofomapy2023.1266739,,,,,,,,,,,,,N-34-50-C-c-1-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266739.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266739_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2023.1266739.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.4,SkorowidzOrtofomapy2023.1266740,,,,,,,,,,,,,N-34-50-C-c-2-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266740.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266740_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2023.1266740.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.5,SkorowidzOrtofomapy2023.1266730,,,,,,,,,,,,,N-34-62-A-a-1-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266730.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266730_N-34-62-A-a-1-4.tif,,SkorowidzOrtofomapy2023.1266730.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.6,SkorowidzOrtofomapy2023.1270948,,,,,,,,,,,,,N-34-49-B-d-3-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270948.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270948_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2023.1270948.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,29,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.7,SkorowidzOrtofomapy2023.1262438,,,,,,,,,,,,,N-34-49-D-d-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262438.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262438_N-34-49-D-d-4-1.tif,,SkorowidzOrtofomapy2023.1262438.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.8,SkorowidzOrtofomapy2023.1266752,,,,,,,,,,,,,N-34-50-C-d-1-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266752.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266752_N-34-50-C-d-1-1.tif,,SkorowidzOrtofomapy2023.1266752.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,29,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.9,SkorowidzOrtofomapy2023.1261993,,,,,,,,,,,,,N-34-50-C-a-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261993.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261993_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2023.1261993.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.10,SkorowidzOrtofomapy2023.1262016,,,,,,,,,,,,,N-34-50-C-c-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262016.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262016_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2023.1262016.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.11,SkorowidzOrtofomapy2023.1261997,,,,,,,,,,,,,N-34-62-A-a-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261997.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261997_N-34-62-A-a-1-1.tif,,SkorowidzOrtofomapy2023.1261997.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.12,SkorowidzOrtofomapy2023.1267235,,,,,,,,,,,,,N-34-49-B-d-3-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267235.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267235_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2023.1267235.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.13,SkorowidzOrtofomapy2023.1262431,,,,,,,,,,,,,N-34-49-D-d-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262431.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262431_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2023.1262431.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.14,SkorowidzOrtofomapy2023.1267159,,,,,,,,,,,,,N-34-49-D-d-1-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267159.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267159_N-34-49-D-d-1-4.tif,,SkorowidzOrtofomapy2023.1267159.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.15,SkorowidzOrtofomapy2023.1266746,,,,,,,,,,,,,N-34-50-C-c-3-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266746.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266746_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2023.1266746.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.16,SkorowidzOrtofomapy2023.1262440,,,,,,,,,,,,,N-34-49-D-d-4-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262440.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262440_N-34-49-D-d-4-3.tif,,SkorowidzOrtofomapy2023.1262440.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,30,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.17,SkorowidzOrtofomapy2023.1270920,,,,,,,,,,,,,N-34-50-A-c-3-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270920.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270920_N-34-50-A-c-3-4.tif,,SkorowidzOrtofomapy2023.1270920.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.18,SkorowidzOrtofomapy2023.1266743,,,,,,,,,,,,,N-34-50-C-c-2-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266743.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266743_N-34-50-C-c-2-4.tif,,SkorowidzOrtofomapy2023.1266743.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.19,SkorowidzOrtofomapy2023.1266744,,,,,,,,,,,,,N-34-50-C-c-3-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266744.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266744_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2023.1266744.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.20,SkorowidzOrtofomapy2023.1262028,,,,,,,,,,,,,N-34-50-C-d-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262028.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262028_N-34-50-C-d-4-2.tif,,SkorowidzOrtofomapy2023.1262028.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.21,SkorowidzOrtofomapy2023.1270827,,,,,,,,,,,,,N-34-50-A-c-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270827.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270827_N-34-50-A-c-3-2.tif,,SkorowidzOrtofomapy2023.1270827.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,26,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.22,SkorowidzOrtofomapy2023.1266741,,,,,,,,,,,,,N-34-50-C-c-2-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266741.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266741_N-34-50-C-c-2-2.tif,,SkorowidzOrtofomapy2023.1266741.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.23,SkorowidzOrtofomapy2023.1266758,,,,,,,,,,,,,N-34-50-C-d-4-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266758.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266758_N-34-50-C-d-4-2.tif,,SkorowidzOrtofomapy2023.1266758.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.24,SkorowidzOrtofomapy2023.1266745,,,,,,,,,,,,,N-34-50-C-c-3-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266745.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266745_N-34-50-C-c-3-2.tif,,SkorowidzOrtofomapy2023.1266745.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.25,SkorowidzOrtofomapy2023.1270927,,,,,,,,,,,,,N-34-50-C-a-1-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270927.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270927_N-34-50-C-a-1-2.tif,,SkorowidzOrtofomapy2023.1270927.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.26,SkorowidzOrtofomapy2023.1270933,,,,,,,,,,,,,N-34-50-C-d-3-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270933.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270933_N-34-50-C-d-3-1.tif,,SkorowidzOrtofomapy2023.1270933.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.27,SkorowidzOrtofomapy2023.1262399,,,,,,,,,,,,,N-34-49-D-b-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262399.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262399_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2023.1262399.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.28,SkorowidzOrtofomapy2023.1262025,,,,,,,,,,,,,N-34-50-C-d-2-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262025.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262025_N-34-50-C-d-2-4.tif,,SkorowidzOrtofomapy2023.1262025.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,25,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.29,SkorowidzOrtofomapy2023.1262396,,,,,,,,,,,,,N-34-49-D-b-1-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262396.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262396_N-34-49-D-b-1-3.tif,,SkorowidzOrtofomapy2023.1262396.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.30,SkorowidzOrtofomapy2023.1262383,,,,,,,,,,,,,N-34-49-D-a-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262383.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262383_N-34-49-D-a-2-2.tif,,SkorowidzOrtofomapy2023.1262383.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.31,SkorowidzOrtofomapy2023.1262505,,,,,,,,,,,,,N-34-49-B-d-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262505.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262505_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2023.1262505.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.32,SkorowidzOrtofomapy2023.1262004,,,,,,,,,,,,,N-34-62-A-a-2-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262004.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262004_N-34-62-A-a-2-4.tif,,SkorowidzOrtofomapy2023.1262004.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,39,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.33,SkorowidzOrtofomapy2023.1262000,,,,,,,,,,,,,N-34-62-A-a-1-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262000.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262000_N-34-62-A-a-1-4.tif,,SkorowidzOrtofomapy2023.1262000.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.34,SkorowidzOrtofomapy2023.1261991,,,,,,,,,,,,,N-34-50-C-a-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261991.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261991_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2023.1261991.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.35,SkorowidzOrtofomapy2023.1262400,,,,,,,,,,,,,N-34-49-D-b-2-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262400.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262400_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2023.1262400.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
